,PERSON_ID,PLAYER_NAME,SEASON,ROUND_NUMBER,ROUND_PICK,OVERALL_PICK,DRAFT_TYPE,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,ORGANIZATION,ORGANIZATION_TYPE,PLAYER_PROFILE_FLAG
637,203115,Will Barton,2012,2,10,40,Draft,1610612757,Portland,Trail Blazers,POR,Memphis,College/University,1
638,203116,Tyshawn Taylor,2012,2,11,41,Draft,1610612757,Portland,Trail Blazers,POR,Kansas,College/University,1
639,203117,Doron Lamb,2012,2,12,42,Draft,1610612749,Milwaukee,Bucks,MIL,Kentucky,College/University,1
640,203118,Mike Scott,2012,2,13,43,Draft,1610612737,Atlanta,Hawks,ATL,Virginia,College/University,1
641,203119,Kim English,2012,2,14,44,Draft,1610612765,Detroit,Pistons,DET,Missouri,College/University,1
642,203120,Justin Hamilton,2012,2,15,45,Draft,1610612755,Philadelphia,76ers,PHI,Louisiana State,College/University,1
643,203121,Darius Miller,2012,2,16,46,Draft,1610612740,New Orleans,Hornets,NOH,Kentucky,College/University,1
644,203122,Kevin Murphy,2012,2,17,47,Draft,1610612762,Utah,Jazz,UTA,Tennessee Tech,College/University,1
645,203123,Kostas Papanikolaou,2012,2,18,48,Draft,1610612752,New York,Knicks,NYK,Olympiacos B.C. (Greece),Other Team/Club,1
646,203124,Kyle O'Quinn,2012,2,19,49,Draft,1610612753,Orlando,Magic,ORL,Norfolk State,College/University,1
647,203125,Izzet Turkyilmaz,2012,2,20,50,Draft,1610612743,Denver,Nuggets,DEN,Banvit B.K. (Turkey),Other Team/Club,0
648,203126,Kris Joseph,2012,2,21,51,Draft,1610612738,Boston,Celtics,BOS,Syracuse,College/University,1
649,203136,Ognjen Kuzmic,2012,2,22,52,Draft,1610612744,Golden State,Warriors,GSW,CB Axarquia (Spain),Other Team/Club,1
650,203128,Furkan Aldemir,2012,2,23,53,Draft,1610612746,Los Angeles,Clippers,LAC,Galatasaray S.K. (Turkey),Other Team/Club,1
651,203129,Tornike Shengelia,2012,2,24,54,Draft,1610612755,Philadelphia,76ers,PHI,Georgia,College/University,1
652,203130,Darius Johnson-Odom,2012,2,25,55,Draft,1610612742,Dallas,Mavericks,DAL,Marquette,College/University,1
653,203131,Tomislav Zubcic,2012,2,26,56,Draft,1610612761,Toronto,Raptors,TOR,KK Cibona (Croatia),Other Team/Club,0
654,203132,Ilkan Karaman,2012,2,27,57,Draft,1610612751,Brooklyn,Nets,BKN,Pinar Karsiyaka (Turkey),Other Team/Club,0
655,203133,Robbie Hummel,2012,2,28,58,Draft,1610612750,Minnesota,Timberwolves,MIN,Purdue,College/University,1
656,203134,Marcus Denmon,2012,2,29,59,Draft,1610612759,San Antonio,Spurs,SAS,Missouri,College/University,0
657,203135,Robert Sacre,2012,2,30,60,Draft,1610612747,Los Angeles,Lakers,LAL,Gonzaga,College/University,1
658,202681,Kyrie Irving,2011,1,1,1,Draft,1610612739,Cleveland,Cavaliers,CLE,Duke,College/University,1
659,202682,Derrick Williams,2011,1,2,2,Draft,1610612750,Minnesota,Timberwolves,MIN,Arizona,College/University,1
660,202683,Enes Freedom,2011,1,3,3,Draft,1610612762,Utah,Jazz,UTA,Kentucky,College/University,1
661,202684,Tristan Thompson,2011,1,4,4,Draft,1610612739,Cleveland,Cavaliers,CLE,Texas,College/University,1
662,202685,Jonas Valanciunas,2011,1,5,5,Draft,1610612761,Toronto,Raptors,TOR,BC Lietuvos rytas (Lithuania),Other Team/Club,1
663,202686,Jan Vesely,2011,1,6,6,Draft,1610612764,Washington,Wizards,WAS,KK Partizan (Serbia),Other Team/Club,1
664,202687,Bismack Biyombo,2011,1,7,7,Draft,1610612758,Sacramento,Kings,SAC,Baloncesto Fuenlabrada (Spain),Other Team/Club,1
665,202688,Brandon Knight,2011,1,8,8,Draft,1610612765,Detroit,Pistons,DET,Kentucky,College/University,1
666,202689,Kemba Walker,2011,1,9,9,Draft,1610612766,Charlotte,Bobcats,CHA,Connecticut,College/University,1
667,202690,Jimmer Fredette,2011,1,10,10,Draft,1610612749,Milwaukee,Bucks,MIL,Brigham Young,College/University,1
668,202691,Klay Thompson,2011,1,11,11,Draft,1610612744,Golden State,Warriors,GSW,Washington State,College/University,1
669,202692,Alec Burks,2011,1,12,12,Draft,1610612762,Utah,Jazz,UTA,Colorado,College/University,1
670,202693,Markieff Morris,2011,1,13,13,Draft,1610612756,Phoenix,Suns,PHX,Kansas,College/University,1
671,202694,Marcus Morris Sr.,2011,1,14,14,Draft,1610612745,Houston,Rockets,HOU,Kansas,College/University,1
672,202695,Kawhi Leonard,2011,1,15,15,Draft,1610612754,Indiana,Pacers,IND,San Diego State,College/University,1
673,202696,Nikola Vucevic,2011,1,16,16,Draft,1610612755,Philadelphia,76ers,PHI,Southern California,College/University,1
674,202697,Iman Shumpert,2011,1,17,17,Draft,1610612752,New York,Knicks,NYK,Georgia Tech,College/University,1
675,202698,Chris Singleton,2011,1,18,18,Draft,1610612764,Washington,Wizards,WAS,Florida State,College/University,1
676,202699,Tobias Harris,2011,1,19,19,Draft,1610612766,Charlotte,Bobcats,CHA,Tennessee,College/University,1
677,202700,Donatas Motiejunas,2011,1,20,20,Draft,1610612750,Minnesota,Timberwolves,MIN,Universo Treviso Basket (Italy),Other Team/Club,1
678,202701,Nolan Smith,2011,1,21,21,Draft,1610612757,Portland,Trail Blazers,POR,Duke,College/University,1
679,202702,Kenneth Faried,2011,1,22,22,Draft,1610612743,Denver,Nuggets,DEN,Morehead State,College/University,1
680,202703,Nikola Mirotic,2011,1,23,23,Draft,1610612745,Houston,Rockets,HOU,Real Madrid Baloncesto (Spain),Other Team/Club,1
681,202704,Reggie Jackson,2011,1,24,24,Draft,1610612760,Oklahoma City,Thunder,OKC,Boston College,College/University,1
682,202705,MarShon Brooks,2011,1,25,25,Draft,1610612738,Boston,Celtics,BOS,Providence,College/University,1
683,202706,Jordan Hamilton,2011,1,26,26,Draft,1610612742,Dallas,Mavericks,DAL,Texas,College/University,1
684,202707,JaJuan Johnson,2011,1,27,27,Draft,1610612751,New Jersey,Nets,NJN,Purdue,College/University,1
685,202708,Norris Cole,2011,1,28,28,Draft,1610612741,Chicago,Bulls,CHI,Cleveland State,College/University,1
686,202709,Cory Joseph,2011,1,29,29,Draft,1610612759,San Antonio,Spurs,SAS,Texas,College/University,1
687,202710,Jimmy Butler,2011,1,30,30,Draft,1610612741,Chicago,Bulls,CHI,Marquette,College/University,1
688,202711,Bojan Bogdanovic,2011,2,1,31,Draft,1610612748,Miami,Heat,MIA,KK Partizan (Serbia),Other Team/Club,1
689,202712,Justin Harper,2011,2,2,32,Draft,1610612739,Cleveland,Cavaliers,CLE,Richmond,College/University,1
690,202713,Kyle Singler,2011,2,3,33,Draft,1610612765,Detroit,Pistons,DET,Duke,College/University,1
691,202714,Shelvin Mack,2011,2,4,34,Draft,1610612764,Washington,Wizards,WAS,Butler,College/University,1
692,202715,Tyler Honeycutt,2011,2,5,35,Draft,1610612758,Sacramento,Kings,SAC,California-Los Angeles,College/University,1
693,202716,Jordan Williams,2011,2,6,36,Draft,1610612751,New Jersey,Nets,NJN,Maryland,College/University,1
694,202717,Trey Thompkins,2011,2,7,37,Draft,1610612746,Los Angeles,Clippers,LAC,Georgia,College/University,1
695,202718,Chandler Parsons,2011,2,8,38,Draft,1610612745,Houston,Rockets,HOU,Florida,College/University,1
696,202719,Jeremy Tyler,2011,2,9,39,Draft,1610612766,Charlotte,Bobcats,CHA,Tokyo Apache (Japan),Other Team/Club,1
697,202720,Jon Leuer,2011,2,10,40,Draft,1610612749,Milwaukee,Bucks,MIL,Wisconsin,College/University,1
698,202721,Darius Morris,2011,2,11,41,Draft,1610612747,Los Angeles,Lakers,LAL,Michigan,College/University,1
699,202722,Davis Bertans,2011,2,12,42,Draft,1610612754,Indiana,Pacers,IND,KK Olimpija (Slovenia),Other Team/Club,1
700,202723,Malcolm Lee,2011,2,13,43,Draft,1610612741,Chicago,Bulls,CHI,California-Los Angeles,College/University,1
701,202724,Charles Jenkins,2011,2,14,44,Draft,1610612744,Golden State,Warriors,GSW,Hofstra,College/University,1
702,202725,Josh Harrellson,2011,2,15,45,Draft,1610612740,New Orleans,Hornets,NOH,Kentucky,College/University,1
703,202726,Andrew Goudelock,2011,2,16,46,Draft,1610612747,Los Angeles,Lakers,LAL,College of Charleston,College/University,1
704,202727,Travis Leslie,2011,2,17,47,Draft,1610612746,Los Angeles,Clippers,LAC,Georgia,College/University,1
705,202728,Keith Benson,2011,2,18,48,Draft,1610612737,Atlanta,Hawks,ATL,Oakland,College/University,1
706,202729,Josh Selby,2011,2,19,49,Draft,1610612763,Memphis,Grizzlies,MEM,Kansas,College/University,1
707,202730,Lavoy Allen,2011,2,20,50,Draft,1610612755,Philadelphia,76ers,PHI,Temple,College/University,1
708,202739,Jon Diebler,2011,2,21,51,Draft,1610612757,Portland,Trail Blazers,POR,Ohio State,College/University,0
709,202731,Vernon Macklin,2011,2,22,52,Draft,1610612765,Detroit,Pistons,DET,Florida,College/University,1
710,202732,DeAndre Liggins,2011,2,23,53,Draft,1610612753,Orlando,Magic,ORL,Kentucky,College/University,1
711,202733,MIlan Macvan,2011,2,24,54,Draft,1610612739,Cleveland,Cavaliers,CLE,Maccabi Tel Aviv B.C. (Israel),Other Team/Club,0
712,202734,E'Twaun Moore,2011,2,25,55,Draft,1610612738,Boston,Celtics,BOS,Purdue,College/University,1
713,202624,Chukwudiebere Maduabum,2011,2,26,56,Draft,1610612747,Los Angeles,Lakers,LAL,Bakersfield Jam (D-League),Other Team/Club,0
714,202735,Tanguy Ngombo,2011,2,27,57,Draft,1610612742,Dallas,Mavericks,DAL,Al Rayyan Basketball Team (Qatar),Other Team/Club,0
715,202736,Ater Majok,2011,2,28,58,Draft,1610612747,Los Angeles,Lakers,LAL,Gold Coast Blaze (Australia),Other Team/Club,0
716,202737,Adam Hanga,2011,2,29,59,Draft,1610612759,San Antonio,Spurs,SAS,Alba Fehervar (Hungary),Other Team/Club,0
717,202738,Isaiah Thomas,2011,2,30,60,Draft,1610612758,Sacramento,Kings,SAC,Washington,College/University,1
718,202322,John Wall,2010,1,1,1,Draft,1610612764,Washington,Wizards,WAS,Kentucky,College/University,1
719,202323,Evan Turner,2010,1,2,2,Draft,1610612755,Philadelphia,76ers,PHI,Ohio State,College/University,1
720,202324,Derrick Favors,2010,1,3,3,Draft,1610612751,New Jersey,Nets,NJN,Georgia Tech,College/University,1
721,202325,Wesley Johnson,2010,1,4,4,Draft,1610612750,Minnesota,Timberwolves,MIN,Syracuse,College/University,1
722,202326,DeMarcus Cousins,2010,1,5,5,Draft,1610612758,Sacramento,Kings,SAC,Kentucky,College/University,1
723,202327,Ekpe Udoh,2010,1,6,6,Draft,1610612744,Golden State,Warriors,GSW,Baylor,College/University,1
724,202328,Greg Monroe,2010,1,7,7,Draft,1610612765,Detroit,Pistons,DET,Georgetown,College/University,1
725,202329,Al-Farouq Aminu,2010,1,8,8,Draft,1610612746,Los Angeles,Clippers,LAC,Wake Forest,College/University,1
726,202330,Gordon Hayward,2010,1,9,9,Draft,1610612762,Utah,Jazz,UTA,Butler,College/University,1
727,202331,Paul George,2010,1,10,10,Draft,1610612754,Indiana,Pacers,IND,Fresno State,College/University,1
728,202332,Cole Aldrich,2010,1,11,11,Draft,1610612740,New Orleans,Hornets,NOH,Kansas,College/University,1
729,202333,Xavier Henry,2010,1,12,12,Draft,1610612763,Memphis,Grizzlies,MEM,Kansas,College/University,1
730,202334,Ed Davis,2010,1,13,13,Draft,1610612761,Toronto,Raptors,TOR,North Carolina,College/University,1
731,202335,Patrick Patterson,2010,1,14,14,Draft,1610612745,Houston,Rockets,HOU,Kentucky,College/University,1
732,202336,Larry Sanders,2010,1,15,15,Draft,1610612749,Milwaukee,Bucks,MIL,Virginia Commonwealth,College/University,1
733,202337,Luke Babbitt,2010,1,16,16,Draft,1610612750,Minnesota,Timberwolves,MIN,Nevada-Reno,College/University,1
734,202338,Kevin Seraphin,2010,1,17,17,Draft,1610612741,Chicago,Bulls,CHI,Cholet Basket (France),Other Team/Club,1
735,202339,Eric Bledsoe,2010,1,18,18,Draft,1610612760,Oklahoma City,Thunder,OKC,Kentucky,College/University,1
736,202340,Avery Bradley,2010,1,19,19,Draft,1610612738,Boston,Celtics,BOS,Texas,College/University,1
737,202341,James Anderson,2010,1,20,20,Draft,1610612759,San Antonio,Spurs,SAS,Oklahoma State,College/University,1
738,202342,Craig Brackins,2010,1,21,21,Draft,1610612760,Oklahoma City,Thunder,OKC,Iowa State,College/University,1
739,202343,Elliot Williams,2010,1,22,22,Draft,1610612757,Portland,Trail Blazers,POR,Memphis,College/University,1
740,202344,Trevor Booker,2010,1,23,23,Draft,1610612750,Minnesota,Timberwolves,MIN,Clemson,College/University,1
741,202345,Damion James,2010,1,24,24,Draft,1610612737,Atlanta,Hawks,ATL,Texas,College/University,1
742,202346,Dominique Jones,2010,1,25,25,Draft,1610612763,Memphis,Grizzlies,MEM,South Florida,College/University,1
743,202347,Quincy Pondexter,2010,1,26,26,Draft,1610612760,Oklahoma City,Thunder,OKC,Washington,College/University,1
744,202348,Jordan Crawford,2010,1,27,27,Draft,1610612751,New Jersey,Nets,NJN,Xavier,College/University,1
745,202349,Greivis Vasquez,2010,1,28,28,Draft,1610612763,Memphis,Grizzlies,MEM,Maryland,College/University,1
746,202350,Daniel Orton,2010,1,29,29,Draft,1610612753,Orlando,Magic,ORL,Kentucky,College/University,1
747,202351,Lazar Hayward,2010,1,30,30,Draft,1610612764,Washington,Wizards,WAS,Marquette,College/University,1
748,202353,Tibor Pleiss,2010,2,1,31,Draft,1610612751,New Jersey,Nets,NJN,Brose Baskets (Germany),Other Team/Club,1
749,202354,Dexter Pittman,2010,2,2,32,Draft,1610612748,Miami,Heat,MIA,Texas,College/University,1
750,202355,Hassan Whiteside,2010,2,3,33,Draft,1610612758,Sacramento,Kings,SAC,Marshall,College/University,1
751,202356,Armon Johnson,2010,2,4,34,Draft,1610612757,Portland,Trail Blazers,POR,Nevada-Reno,College/University,1
752,202357,Nemanja Bjelica,2010,2,5,35,Draft,1610612764,Washington,Wizards,WAS,KK Crvena zvezda (Serbia),Other Team/Club,1
753,202358,Terrico White,2010,2,6,36,Draft,1610612765,Detroit,Pistons,DET,Mississippi,College/University,1
754,202359,Darington Hobson,2010,2,7,37,Draft,1610612749,Milwaukee,Bucks,MIL,New Mexico,College/University,1
755,202360,Andy Rautins,2010,2,8,38,Draft,1610612752,New York,Knicks,NYK,Syracuse,College/University,1
756,202361,Landry Fields,2010,2,9,39,Draft,1610612752,New York,Knicks,NYK,Stanford,College/University,1
757,202362,Lance Stephenson,2010,2,10,40,Draft,1610612754,Indiana,Pacers,IND,Cincinnati,College/University,1
758,202363,Jarvis Varnado,2010,2,11,41,Draft,1610612748,Miami,Heat,MIA,Mississippi State,College/University,1
759,202364,Da'Sean Butler,2010,2,12,42,Draft,1610612748,Miami,Heat,MIA,West Virginia,College/University,0
760,202365,Devin Ebanks,2010,2,13,43,Draft,1610612747,Los Angeles,Lakers,LAL,West Virginia,College/University,1
761,202366,Jerome Jordan,2010,2,14,44,Draft,1610612749,Milwaukee,Bucks,MIL,Tulsa,College/University,1
762,202370,Paulao Prestes,2010,2,15,45,Draft,1610612750,Minnesota,Timberwolves,MIN,CB Murcia (Spain),Other Team/Club,0
763,202371,Gani Lawal,2010,2,16,46,Draft,1610612756,Phoenix,Suns,PHX,Georgia Tech,College/University,1
764,202372,Tiny Gallon,2010,2,17,47,Draft,1610612749,Milwaukee,Bucks,MIL,Oklahoma,College/University,0
765,202160,Latavious Williams,2010,2,18,48,Draft,1610612748,Miami,Heat,MIA,Tulsa 66ers (D-League),Other Team/Club,0
766,202373,Ryan Richards,2010,2,19,49,Draft,1610612759,San Antonio,Spurs,SAS,CB Gran Canaria (Spain),Other Team/Club,0
767,202374,Solomon Alabi,2010,2,20,50,Draft,1610612742,Dallas,Mavericks,DAL,Florida State,College/University,1
768,202375,Magnum Rolle,2010,2,21,51,Draft,1610612760,Oklahoma City,Thunder,OKC,Louisiana Tech,College/University,1
769,202376,Luke Harangody,2010,2,22,52,Draft,1610612738,Boston,Celtics,BOS,Notre Dame,College/University,1
770,202377,Pape Sy,2010,2,23,53,Draft,1610612737,Atlanta,Hawks,ATL,STB Le Havre (France),Other Team/Club,1
771,202378,Willie Warren,2010,2,24,54,Draft,1610612746,Los Angeles,Clippers,LAC,Oklahoma,College/University,1
772,202379,Jeremy Evans,2010,2,25,55,Draft,1610612762,Utah,Jazz,UTA,Western Kentucky,College/University,1
773,202380,Hamady Ndiaye,2010,2,26,56,Draft,1610612750,Minnesota,Timberwolves,MIN,Rutgers,College/University,1
774,202385,Ryan Reid,2010,2,27,57,Draft,1610612754,Indiana,Pacers,IND,Florida State,College/University,1
775,202382,Derrick Caracter,2010,2,28,58,Draft,1610612747,Los Angeles,Lakers,LAL,Texas-El Paso,College/University,1
776,202383,Stanley Robinson,2010,2,29,59,Draft,1610612753,Orlando,Magic,ORL,Connecticut,College/University,1
777,202384,Dwayne Collins,2010,2,30,60,Draft,1610612756,Phoenix,Suns,PHX,Miami (FL),College/University,0
778,201933,Blake Griffin,2009,1,1,1,Draft,1610612746,Los Angeles,Clippers,LAC,Oklahoma,College/University,1
779,201934,Hasheem Thabeet,2009,1,2,2,Draft,1610612763,Memphis,Grizzlies,MEM,Connecticut,College/University,1
780,201935,James Harden,2009,1,3,3,Draft,1610612760,Oklahoma City,Thunder,OKC,Arizona State,College/University,1
781,201936,Tyreke Evans,2009,1,4,4,Draft,1610612758,Sacramento,Kings,SAC,Memphis,College/University,1
782,201937,Ricky Rubio,2009,1,5,5,Draft,1610612750,Minnesota,Timberwolves,MIN,Joventut Badalona (Spain),Other Team/Club,1
783,201938,Jonny Flynn,2009,1,6,6,Draft,1610612750,Minnesota,Timberwolves,MIN,Syracuse,College/University,1
784,201939,Stephen Curry,2009,1,7,7,Draft,1610612744,Golden State,Warriors,GSW,Davidson,College/University,1
785,201941,Jordan Hill,2009,1,8,8,Draft,1610612752,New York,Knicks,NYK,Arizona,College/University,1
786,201942,DeMar DeRozan,2009,1,9,9,Draft,1610612761,Toronto,Raptors,TOR,Southern California,College/University,1
787,201943,Brandon Jennings,2009,1,10,10,Draft,1610612749,Milwaukee,Bucks,MIL,Pallacanestro Virtus Roma (Italy),Other Team/Club,1
788,201944,Terrence Williams,2009,1,11,11,Draft,1610612751,New Jersey,Nets,NJN,Louisville,College/University,1
789,201945,Gerald Henderson,2009,1,12,12,Draft,1610612766,Charlotte,Bobcats,CHA,Duke,College/University,1
790,201946,Tyler Hansbrough,2009,1,13,13,Draft,1610612754,Indiana,Pacers,IND,North Carolina,College/University,1
791,201947,Earl Clark,2009,1,14,14,Draft,1610612756,Phoenix,Suns,PHX,Louisville,College/University,1
792,201948,Austin Daye,2009,1,15,15,Draft,1610612765,Detroit,Pistons,DET,Gonzaga,College/University,1
793,201949,James Johnson,2009,1,16,16,Draft,1610612741,Chicago,Bulls,CHI,Wake Forest,College/University,1
794,201950,Jrue Holiday,2009,1,17,17,Draft,1610612755,Philadelphia,76ers,PHI,California-Los Angeles,College/University,1
795,201951,Ty Lawson,2009,1,18,18,Draft,1610612750,Minnesota,Timberwolves,MIN,North Carolina,College/University,1
796,201952,Jeff Teague,2009,1,19,19,Draft,1610612737,Atlanta,Hawks,ATL,Wake Forest,College/University,1
797,201953,Eric Maynor,2009,1,20,20,Draft,1610612762,Utah,Jazz,UTA,Virginia Commonwealth,College/University,1
798,201954,Darren Collison,2009,1,21,21,Draft,1610612740,New Orleans,Hornets,NOH,California-Los Angeles,College/University,1
799,201964,Victor Claver,2009,1,22,22,Draft,1610612757,Portland,Trail Blazers,POR,Valencia BC (Spain),Other Team/Club,1
800,201956,Omri Casspi,2009,1,23,23,Draft,1610612758,Sacramento,Kings,SAC,Maccabi Tel Aviv B.C. (Israel),Other Team/Club,1
801,201957,Byron Mullens,2009,1,24,24,Draft,1610612742,Dallas,Mavericks,DAL,Ohio State,College/University,1
802,201958,Rodrigue Beaubois,2009,1,25,25,Draft,1610612760,Oklahoma City,Thunder,OKC,Cholet Basket (France),Other Team/Club,1
803,201959,Taj Gibson,2009,1,26,26,Draft,1610612741,Chicago,Bulls,CHI,Southern California,College/University,1
804,201960,DeMarre Carroll,2009,1,27,27,Draft,1610612763,Memphis,Grizzlies,MEM,Missouri,College/University,1
805,201961,Wayne Ellington,2009,1,28,28,Draft,1610612750,Minnesota,Timberwolves,MIN,North Carolina,College/University,1
806,201962,Toney Douglas,2009,1,29,29,Draft,1610612747,Los Angeles,Lakers,LAL,Florida State,College/University,1
807,201963,Christian Eyenga,2009,1,30,30,Draft,1610612739,Cleveland,Cavaliers,CLE,CB Prat (Spain),Other Team/Club,1
808,201965,Jeff Ayres,2009,2,1,31,Draft,1610612758,Sacramento,Kings,SAC,Arizona State,College/University,1
809,201966,Jermaine Taylor,2009,2,2,32,Draft,1610612764,Washington,Wizards,WAS,Central Florida,College/University,1
810,201967,Dante Cunningham,2009,2,3,33,Draft,1610612757,Portland,Trail Blazers,POR,Villanova,College/University,1
811,201968,Sergio Llull,2009,2,4,34,Draft,1610612743,Denver,Nuggets,DEN,Real Madrid Baloncesto (Spain),Other Team/Club,0
812,201969,DaJuan Summers,2009,2,5,35,Draft,1610612765,Detroit,Pistons,DET,Georgetown,College/University,1
813,201970,Sam Young,2009,2,6,36,Draft,1610612763,Memphis,Grizzlies,MEM,Pittsburgh,College/University,1
814,201971,DeJuan Blair,2009,2,7,37,Draft,1610612759,San Antonio,Spurs,SAS,Pittsburgh,College/University,1
815,201972,Jon Brockman,2009,2,8,38,Draft,1610612757,Portland,Trail Blazers,POR,Washington,College/University,1
816,201973,Jonas Jerebko,2009,2,9,39,Draft,1610612765,Detroit,Pistons,DET,Pallacanestro Biella (Italy),Other Team/Club,1
817,201974,Derrick Brown,2009,2,10,40,Draft,1610612766,Charlotte,Bobcats,CHA,Xavier,College/University,1
818,201975,Jodie Meeks,2009,2,11,41,Draft,1610612749,Milwaukee,Bucks,MIL,Kentucky,College/University,1
